Cluster House,Township,Area,Semi D,Terrace House,Leasehold,Apartment,Freehold,Town House,Bungalow,Condominium,Price,Service Residence,Median_PSF,Flat,State
0,TAMAN EHSAN,Kepong,0,1,1,0,0,0,0,0,505000,0,305,0,Selangor
0,TAMAN SERI BAYU 2,Sungai Lalang,0,1,0,0,1,0,0,0,320000,0,268,0,Kedah
0,RENDANG EXORA (PEC LOT 24818),Pekan,0,1,0,0,1,0,0,0,260000,0,186,0,Pahang
0,TAMAN DESA JASMIN,Nilai,0,1,0,0,1,0,0,0,334500,0,210,0,Negeri Sembilan
0,YARRA PARK (RESIDENSI SINAR),Sungai Petani,0,1,0,0,1,0,0,0,200000,0,143,0,Kedah
0,BANDAR TASIK IDAMAN,Batu Gajah,0,1,1,0,0,0,0,0,440300,0,270,0,Perak
0,TAMAN BUKIT RAHMAN PUTRA,Rawang,0,1,0,0,1,0,0,0,680000,0,404,0,Selangor
0,PINGGIRAN BAYU (MANTAU),Rasah,0,1,0,0,1,0,0,0,488000,0,349,0,Negeri Sembilan
0,BANDAR AMANJAYA (ZON SEROJA),Sungai Petani,0,1,0,0,1,0,0,0,220000,0,180,0,Kedah
0,TAMAN MURNI,Batu Pahat,0,1,0,0,1,0,0,0,327500,0,233,0,Johor
0,KOTA KEMUNING,Shah Alam,0,1,0,0,1,0,0,0,844000,0,417,0,Selangor
0,TAMAN CHERAS JAYA,Balakong,0,1,1,0,0,0,0,0,425000,0,249,0,Selangor
0,LEMBAH BERINGIN,Kuala Kubu Baru,0,1,0,0,1,0,0,0,155000,0,70,0,Selangor
0,TAMAN BUKIT TIRAM,Ulu Tiram,0,1,0,0,1,0,0,0,380000,0,366,0,Johor
0,TAMAN SELAYANG JAYA,Selayang,0,1,0,0,1,0,0,0,680000,0,551,0,Selangor
0,TAMAN TASIK UTAMA,Bukit Katil,0,1,1,0,0,0,0,0,270000,0,175,0,Melaka
0,TAMAN BEMBAN SETIA,Batu Gajah,0,1,1,0,0,0,0,0,240000,0,166,0,Perak
0,TAMAN PUTRA INDAH,Ipoh,0,1,0,0,1,0,0,0,240000,0,180,0,Perak
0,TAMAN INTAN PERDANA,Telok Kemang,0,1,1,0,1,0,0,0,220000,0,154,0,Negeri Sembilan
0,TAMU HILL PARK,Batang Kali,0,1,0,0,1,0,0,0,400000,0,244,0,Selangor
0,TAMAN DESA RISHAH INDAH,Ipoh,0,1,1,0,0,0,0,0,449000,0,261,0,Perak
0,TAMAN LAGENDA AMAN,Tapah,0,1,1,0,0,0,0,0,219300,0,168,0,Perak
0,HIJAYU 1,Bandar Sri Sendayan,0,1,0,0,1,0,0,0,500000,0,283,0,Negeri Sembilan
0,PR1MA @ PORT DICKSON,Lukut,0,1,0,0,1,0,0,0,287850,0,210,0,Negeri Sembilan
0,TAMAN CHERAS PERDANA,Cheras,0,1,0,0,1,0,0,0,445000,0,361,0,Selangor
0,TAMAN KOPERASI MUHIBBAH,Kluang,0,1,0,0,1,0,0,0,180000,0,182,0,Johor
0,TAMAN PERTAM JAYA,Melaka City,0,1,1,0,0,0,0,0,580000,0,402,0,Melaka
0,TAMAN JENDERAM SUTERA,Dengkil,0,1,0,0,1,0,0,0,585000,0,418,0,Selangor
0,TAMAN SETIA INDAH,Tebrau,0,1,0,0,1,0,0,0,610000,0,382,0,Johor
0,TAMAN DESA JAYA,Kepong,0,1,1,0,0,0,0,0,500000,0,349,0,Selangor
0,TAMAN MALIHAH,Kuching,0,1,1,0,0,0,0,0,248000,0,133,0,Sarawak
0,"TAMAN MELATI INDAH, PUNDUT",Lumut,0,1,0,0,1,0,0,0,420000,0,270,0,Perak
0,BANDAR SERI ALAM,Pasir Gudang,0,1,0,0,1,0,0,0,340000,0,361,0,Johor
0,TAMAN MUTIARA RINI,Skudai,0,1,1,0,0,0,0,0,672000,0,396,0,Johor
0,BEHRANG 2020 / TAMAN WAWASAN,Ulu Bernam,0,1,0,0,1,0,0,0,252500,0,198,0,Perak
0,TAMAN BUNGA RAYA,Serendah,0,1,1,0,0,0,0,0,200000,0,186,0,Selangor
0,TAMAN SEROJA,Sepang,0,1,1,0,0,0,0,0,400000,0,156,0,Selangor
0,TAMAN LANGAT UTAMA 2,Tanjong Duabelas,0,1,1,0,0,0,0,0,435000,0,244,0,Selangor
0,TAMAN MALURI,Cheras,0,1,1,0,0,0,0,0,780000,0,303,0,Kuala Lumpur
0,TAMAN SETIA JAYA,Batu Pahat,0,1,0,0,1,0,0,0,380000,0,234,0,Johor
0,LOT 11666-11704 PERUMAHAN BALOK PERDANA,Sungai Karang,0,1,1,0,0,0,0,0,315000,0,205,0,Pahang
0,TAMAN PD UTAMA,Port Dickson,0,1,0,0,1,0,0,0,195000,0,136,0,Negeri Sembilan
0,TAMAN MENTAKAB INDAH,Mentakab,0,1,0,0,1,0,0,0,105500,0,101,0,Pahang
0,TAMAN BANDAR UNIVERSITI PARIT RAJA,Batu Pahat,0,1,0,0,1,0,0,0,326970,0,209,0,Johor
0,TAMAN SEMANTAN INDAH,Mentakab,0,1,0,0,1,0,0,0,257500,0,146,0,Pahang
0,TAMAN KIRANA,Kluang,0,1,1,0,0,0,0,0,170800,0,125,0,Johor
0,TAMAN RAIA UTAMA,Gopeng,0,1,0,0,1,0,0,0,268000,0,192,0,Perak
0,TAMAN PERLING LABIS- TR 74,Labis,0,1,0,0,1,0,0,0,386400,0,224,0,Johor
0,TAMAN AMAN 3,Lahad Datu,0,1,1,0,0,0,0,0,375000,0,176,0,Sabah
0,TAMAN RAUB JAYA 3,Raub,0,1,0,0,1,0,0,0,272500,0,251,0,Pahang
0,SEKSYEN 8 BANDAR BARU BANGI,Bangi,0,1,1,0,0,0,0,0,590000,0,384,0,Selangor
0,BANDAR BARU KUANTAN PUTRI,Kuantan,0,1,1,0,0,0,0,0,202500,0,159,0,Pahang
0,BANDAR PUTERI JAYA SEKSYEN 1,Sungai Petani,0,1,0,0,1,0,0,0,228000,0,200,0,Kedah
0,TAMAN SURIA (SUN LAND RESIDENCE),Ipoh,0,1,1,0,0,0,0,0,548000,0,329,0,Perak
0,TAMAN DESA INTAN,Kapar,0,1,1,0,1,0,0,0,423250,0,322,0,Selangor
0,TAMAN PENGKALAN PRISMA,Batu Gajah,0,1,1,0,0,0,0,0,290000,0,168,0,Perak
0,TAMAN KRUBONG HEIGHTS,Krubong,0,1,0,0,1,0,0,0,405800,0,290,0,Melaka
0,TAMAN PUSING SAKURA,Batu Gajah,0,1,1,0,0,0,0,0,330880,0,236,0,Perak
0,TAMAN SAUJANA PUCHONG,Puchong,0,1,1,0,1,0,0,0,531000,0,374,0,Selangor
0,TAMAN JATI,Batu Berendam,0,1,1,0,1,0,0,0,380000,0,269,0,Melaka
0,TAMAN ANGSAMAS 2,Rasah,0,1,0,0,1,0,0,0,80000,0,67,0,Negeri Sembilan
0,DESA SEJIJAK,Kuching,0,1,1,0,0,0,0,0,176050,0,166,0,Sarawak
0,TAMAN DESARIA,Nilai,0,1,0,0,1,0,0,0,310000,0,177,0,Negeri Sembilan
0,TAMAN MAWAR,Pasir Gudang,0,1,1,0,0,0,0,0,390000,0,313,0,Johor
0,TAMAN MERDEKA FASA 1D,Batu Berendam,0,1,1,0,0,0,0,0,275000,0,232,0,Melaka
0,TAMAN BERTAM PUTRA,Tanjong Minyak,0,1,0,0,1,0,0,0,488000,0,311,0,Melaka
0,LEX LIVING,Ipoh,0,1,0,0,1,0,0,0,568880,0,323,0,Perak
0,GARDEN HOMES @ SEREMBAN 2,Seremban 2,0,1,0,0,1,0,0,0,370000,0,220,0,Negeri Sembilan
0,BANDAR SEBERANG JAYA,Seberang Jaya,0,1,1,0,0,0,0,0,280000,0,294,0,Penang
0,TAMAN SAGA,Senai,0,1,0,0,1,0,0,0,270000,0,259,0,Johor
0,TAMAN LUKUT ERA,Lukut,0,1,0,0,1,0,0,0,418000,0,217,0,Negeri Sembilan
0,TAMAN EHSAN JAYA,Ulu Tiram,0,1,1,0,0,0,0,0,670000,0,499,0,Johor
0,TAMAN SRI PULAI PERDANA,Kulai,0,1,0,0,1,0,0,0,499000,0,382,0,Johor
0,TAMAN SENTOSA,Klang,0,1,0,0,1,0,0,0,450000,0,357,0,Selangor
0,TAMAN SRI PUTRA,Banting,0,1,1,0,1,0,0,0,342500,0,220,0,Selangor
0,DESA PENGKALAN BERSATU,Ipoh,0,1,1,0,0,0,0,0,309800,0,241,0,Perak
0,TAMAN JUASSEH SENTOSA FASA 2,Juasseh,0,1,0,0,1,0,0,0,249800,0,158,0,Negeri Sembilan
0,TAMAN PARIT BAKAR INDAH-TR.149,Muar,0,1,0,0,1,0,0,0,498000,0,282,0,Johor
0,TAMAN PUCHONG PERDANA,Puchong,0,1,1,0,0,0,0,0,375000,0,342,0,Selangor
0,TAMAN VISTA JAYA,Port Dickson,0,1,1,0,0,0,0,0,175000,0,140,0,Negeri Sembilan
0,TAMAN SEREMBAN 3,Rasah,0,1,0,0,1,0,0,0,390000,0,231,0,Negeri Sembilan
0,REJANG PARK,Sibu,0,1,1,0,0,0,0,0,380000,0,197,0,Sarawak
0,TAMAN CHAI LENG,Perai,0,1,0,0,1,0,0,0,490000,0,265,0,Penang
0,MEDAN KLEBANG RESTU,Chemor,0,1,0,0,1,0,0,0,235000,0,172,0,Perak
0,TAMAN POLO LAGUNA @ TAMBUN,Ipoh,0,1,1,0,0,0,0,0,487800,0,349,0,Perak
0,TAMAN SRI LALANG,Kota Tinggi,0,1,0,0,1,0,0,0,340000,0,167,0,Johor
0,BANDAR DATARAN SEGAR,Lukut,0,1,0,0,1,0,0,0,459000,0,313,0,Negeri Sembilan
0,PERUMAHAN PASDEC,Kuantan,0,1,1,0,0,0,0,0,250000,0,189,0,Pahang
0,EKA HEIGHTS - PRECINCT 3A,Labu,0,1,0,0,1,0,0,0,380000,0,267,0,Negeri Sembilan
0,TAMAN BUKIT MELAKA,Bukit Baru,0,1,0,0,1,0,0,0,438000,0,227,0,Melaka
0,AUSTRA HEIGHT,Bintulu,0,1,1,0,0,0,0,0,380000,0,340,0,Sarawak
0,TAMAN SAUJANA,Kluang,0,1,0,0,1,0,0,0,150000,0,107,0,Johor
0,TAMAN CEMPAKA [SENAWANG],Senawang,0,1,1,0,0,0,0,0,295000,0,224,0,Negeri Sembilan
0,TAMAN PUTERI,Kuching,0,1,1,0,0,0,0,0,400000,0,179,0,Sarawak
0,BANDAR SCIENTEX JASIN,Jasin,0,1,0,0,1,0,0,0,180000,0,188,0,Melaka
0,TAMAN DESA DAMAI,Bentong,0,1,0,0,1,0,0,0,240000,0,192,0,Pahang
0,TAMAN EVERGREEN HEIGHTS,Batu Pahat,0,1,0,0,1,0,0,0,420000,0,244,0,Johor
0,TABUAN TRANQUILITY,Kuching,0,1,1,0,1,0,0,0,730000,0,362,0,Sarawak
0,TAMAN IMPIAN EHSAN,Balakong,0,1,1,0,0,0,0,0,330000,0,322,0,Selangor
0,TAMAN SENAI JAYA,Senai,0,1,0,0,1,0,0,0,170000,0,110,0,Johor
0,TAMAN BENTARA,Telok Panglima Garang,0,1,1,0,0,0,0,0,455000,0,287,0,Selangor
0,TAMAN ALAMANDA (KEDIAMAN),Bahau,0,1,1,0,0,0,0,0,239999,0,184,0,Negeri Sembilan
0,TAMAN WIRA (RPA MERGONG),Alor Setar,0,1,0,0,1,0,0,0,39600,0,38,0,Kedah
0,MEDAN BEMBAN MESRA,Batu Gajah,0,1,1,0,0,0,0,0,230000,0,164,0,Perak
0,BANDAR PUTERI HILLPARK,Sungai Petani,0,1,0,0,1,0,0,0,300000,0,162,0,Kedah
0,BANDAR SERI EHSAN,Tanjong Duabelas,0,1,1,0,0,0,0,0,300000,0,209,0,Selangor
0,TAMAN KOTA SELESA,Kota Tinggi,0,1,0,0,1,0,0,0,424150,0,275,0,Johor
0,HIJAYU 3B,Bandar Sri Sendayan,0,1,0,0,1,0,0,0,580000,0,309,0,Negeri Sembilan
0,PUCHONG HARTAMAS,Puchong,0,1,0,0,1,0,0,0,800000,0,495,0,Selangor
0,TAMAN SAUJANA UTAMA,Saujana Utama,0,1,1,0,0,0,0,0,497500,0,282,0,Selangor
0,NADA 4 @ NADA ALAM,Mantin,0,1,0,0,1,0,0,0,800000,0,519,0,Negeri Sembilan
0,TAMAN PERAKKU SERDANG,Sitiawan,0,1,1,0,0,0,0,0,116000,0,50,0,Perak
0,TAMAN BANTING BARU,Banting,0,1,0,0,1,0,0,0,315000,0,248,0,Selangor
0,BANDAR AMANJAYA (KEMBOJA),Sungai Petani,0,1,0,0,1,0,0,0,230000,0,165,0,Kedah
0,TIARA SENDAYAN - PRESINT 14C,Labu,0,1,0,0,1,0,0,0,512650,0,350,0,Negeri Sembilan
0,TAMAN SRI TREH (TAMAN BINTANG ANGKASA),Muar,0,1,0,0,1,0,0,0,489000,0,233,0,Johor
0,"TAMAN ALAMANDA, BANDAR BARU SEGARI",Lumut,0,1,1,0,0,0,0,0,155500,0,120,0,Perak
0,TAMAN RAIA PERDANA,Gopeng,0,1,1,0,0,0,0,0,140000,0,117,0,Perak
0,TAMAN BUKIT SEMPANG,Merlimau,0,1,0,0,1,0,0,0,311650,0,186,0,Melaka
0,TAMAN BERTAM HEIGHTS,Tanjong Minyak,0,1,0,0,1,0,0,0,180000,0,138,0,Melaka
0,TAMAN MERDEKA JAYA (AERONOTIK TAIPAN),Batu Berendam,0,1,1,0,0,0,0,0,300000,0,227,0,Melaka
0,TAMAN SAFFRON,Serendah,0,1,0,0,1,0,0,0,437100,0,357,0,Selangor
0,TAMAN AIR KEROH FASA 1-3,Bukit Katil,0,1,1,0,0,0,0,0,220000,0,159,0,Melaka
0,TAMAN PERWIRA,Simpang Ampat,0,1,0,0,1,0,0,0,290000,0,248,0,Penang
0,TAMAN BANDAR BARU SP (PKNK),Sungai Petani,0,1,0,0,1,0,0,0,200000,0,192,0,Kedah
0,TAMAN INDAH (SUNGAI UDANG),Masjid Tanah,0,1,1,0,0,0,0,0,300000,0,184,0,Melaka
0,TAMAN SENDAYAN INDAH,Bandar Sri Sendayan,0,1,0,0,1,0,0,0,271000,0,188,0,Negeri Sembilan
0,TAMAN NUSA JAYA MAS,Iskandar Puteri (Nusajaya),0,1,0,0,1,0,0,0,520000,0,325,0,Johor
0,SUBANG 2,Sungai Buloh,0,1,1,0,0,0,0,0,575000,0,463,0,Selangor
0,TAMAN TEMIANG JAYA II,Muar,0,1,0,0,1,0,0,0,865000,0,329,0,Johor
0,TAMAN SERI BAYU 2,Sungai Petani,0,1,0,0,1,0,0,0,175000,0,155,0,Kedah
0,TAMAN BERTAM IMPIAN,Tanjong Minyak,0,1,0,0,1,0,0,0,270000,0,207,0,Melaka
0,TAMAN BACANG BARU,Bachang,0,1,1,0,0,0,0,0,300000,0,219,0,Melaka
0,TAMAN MERPATI INDAH,Kulim,0,1,0,0,1,0,0,0,462000,0,330,0,Kedah
0,PANDAMARAN JAYA,Pandamaran,0,1,1,0,0,0,0,0,250000,0,200,0,Selangor
0,PERUMAHAN PRIMA BG SERAI,Bagan Serai,0,1,0,0,1,0,0,0,310000,0,222,0,Perak
0,TAMAN YPJ PUNGGAI,Pengerang,0,1,1,0,1,0,0,0,278800,0,199,0,Johor
0,TAMAN PD RESTU,Port Dickson,0,1,0,0,1,0,0,0,292045,0,209,0,Negeri Sembilan
0,TAMAN ALAMANDA,Kuala Kangsar,0,1,0,0,1,0,0,0,269800,0,203,0,Perak
0,TAMAN CEMPAKA PERDANA,Senawang,0,1,1,0,0,0,0,0,397083,0,244,0,Negeri Sembilan
0,TAMAN SERI BINTANG,Tampin,0,1,0,0,1,0,0,0,249998,0,161,0,Negeri Sembilan
0,DAHLIA GARDEN,Simpang Ampat,0,1,0,0,1,0,0,0,627000,0,462,0,Penang
0,TAMAN SOGA,Batu Pahat,0,1,0,0,1,0,0,0,330000,0,208,0,Johor
0,TAMAN BUKIT JAYA,Ulu Tiram,0,1,0,0,1,0,0,0,460000,0,310,0,Johor
0,SALAK SOUTH GARDEN (TAMAN SALAK SELATAN),Salak Selatan,0,1,0,0,1,0,0,0,550000,0,349,0,Kuala Lumpur
0,TAMAN KOTA YONG PENG,Yong Peng,0,1,0,0,1,0,0,0,240000,0,160,0,Johor
0,BANDAR SERI BOTANI,Batu Gajah,0,1,0,0,1,0,0,0,825510,0,320,0,Perak
0,SETIA IMPIAN 4,Setia Alam,0,1,0,0,1,0,0,0,705000,0,538,0,Selangor
0,TAMAN SERI AMPANG,Ipoh,0,1,1,0,0,0,0,0,280000,0,183,0,Perak
0,BANGI AVENUE,Bangi,0,1,0,0,1,0,0,0,607500,0,418,0,Selangor
0,PRIMA D'MARINA,Kuantan,0,1,1,0,0,0,0,0,431167,0,271,0,Pahang
0,SAUJANA PERDANA,Ijok,0,1,1,0,0,0,0,0,500000,0,410,0,Selangor
0,TAMAN PUTRA PERMAI,Seri Kembangan,0,1,1,0,0,0,0,0,722500,0,342,0,Selangor
0,TAMAN MAKMUR FASA 1,Lunas,0,1,0,0,1,0,0,0,300000,0,207,0,Kedah
0,"P/L 1280, KAMPUNG KOLAM",Rompin,0,1,0,0,1,0,0,0,210000,0,129,0,Pahang
0,TAMAN HUI SING,Kuching,0,1,1,0,0,0,0,0,722500,0,254,0,Sarawak
0,TAMAN TELUK VILLA,Penampang,0,1,1,0,0,0,0,0,432500,0,256,0,Sabah
0,TAMAN DESA HARMONI,Masai,0,1,0,0,1,0,0,0,450000,0,306,0,Johor
0,TAMAN SIMPANG BERSATU,Taiping,0,1,0,0,1,0,0,0,528800,0,317,0,Perak
0,TROPICANA DANGA COVE,Masai,0,1,0,0,1,0,0,0,767500,0,501,0,Johor
0,TAMAN PURA KENCANA - TR. 41,Batu Pahat,0,1,0,0,1,0,0,0,445000,0,227,0,Johor
0,RPA BEMBAN II,Batu Gajah,0,1,1,0,0,0,0,0,97500,0,77,0,Perak
0,TAMAN NUSA INTAN,Ampangan,0,1,0,0,1,0,0,0,382500,0,231,0,Negeri Sembilan
0,TAYNTON VIEW,Cheras,0,1,0,0,1,0,0,0,625000,0,362,0,Kuala Lumpur
0,TAMAN SAUJANA RAWANG,Rawang,0,1,1,0,0,0,0,0,521000,0,315,0,Selangor
0,BAYU SUTERA - PRECINCT 3B,Jimah,0,1,0,0,1,0,0,0,675888,0,483,0,Negeri Sembilan
0,TAMAN BUKIT MEWAH,Kajang,0,1,0,0,1,0,0,0,470000,0,328,0,Selangor
0,TAMAN DESA LANG INDAH,Ipoh,0,1,1,0,1,0,0,0,528800,0,315,0,Perak
0,TAMAN POLITEKNIK,Telok Kemang,0,1,0,0,1,0,0,0,230000,0,177,0,Negeri Sembilan
0,TAMAN DESA CEMERLANG,Ulu Tiram,0,1,0,0,1,0,0,0,495000,0,357,0,Johor
0,TAMAN PUTERI WANGSA,Ulu Tiram,0,1,0,0,1,0,0,0,450000,0,294,0,Johor
0,TAMAN SRI GEDONG,Sungai Petani,0,1,0,0,1,0,0,0,232500,0,159,0,Kedah
0,TAMAN LESTARI PUCHONG,Seri Kembangan,0,1,1,0,0,0,0,0,508000,0,338,0,Selangor
0,TAMAN SONG CHOON,Ipoh,0,1,1,0,0,0,0,0,237500,0,190,0,Perak
0,RPA SRI TANJUNG,Sungai Petani,0,1,0,0,1,0,0,0,27049,0,43,0,Kedah
0,TAMAN DURANDA EMAS,Kuching,0,1,1,0,0,0,0,0,180000,0,174,0,Sarawak
0,"TAMAN DESA UTAMA, SUNGAI MERAB",Dengkil,0,1,0,0,1,0,0,0,685000,0,393,0,Selangor
0,T'LAGENDA@PERAMU (P/L 23051),Pekan,0,1,1,0,1,0,0,0,288000,0,184,0,Pahang
0,TAMAN KELEMAK UTAMA,Alor Gajah,0,1,0,0,1,0,0,0,398760,0,306,0,Melaka
0,SETIA INDAH 12,Setia Alam,0,1,0,0,1,0,0,0,802000,0,561,0,Selangor
0,BANDAR TEKNOLOGI,Kajang,0,1,0,0,1,0,0,0,370000,0,269,0,Selangor
0,TAMAN UNIVERSITI,Skudai,0,1,0,0,1,0,0,0,394000,0,307,0,Johor
0,PROTON CITY,Ulu Bernam,0,1,0,0,1,0,0,0,467500,0,211,0,Perak
0,BANDAR SERI ALAM,Masai,0,1,0,0,1,0,0,0,496500,0,305,0,Johor
0,TAMAN SEMARANG INTAN,Dengkil,0,1,1,0,1,0,0,0,669600,0,321,0,Selangor
0,TAMAN PERTAMA INDAH ~ JALAN BAKRI,Bakri,0,1,0,0,1,0,0,0,820000,0,373,0,Johor
0,TAMAN BANANG HEIGHTS,Batu Pahat,0,1,0,0,1,0,0,0,410000,0,254,0,Johor
0,TAMAN BUKIT KEPAYANG,Bukit Kepayang,0,1,0,0,1,0,0,0,380000,0,231,0,Negeri Sembilan
0,TAMAN GUNUNG MAS,Tampin,0,1,0,0,1,0,0,0,200000,0,159,0,Negeri Sembilan
0,TAMAN CEMPAKA (TELUI KIRI),Teloi Kiri,0,1,0,0,1,0,0,0,180000,0,118,0,Kedah
0,BANDAR AINSDALE,Labu,0,1,0,0,1,0,0,0,623888,0,444,0,Negeri Sembilan
0,BANDAR SELESA JAYA,Skudai,0,1,0,0,1,0,0,0,462500,0,323,0,Johor
0,TAMAN ANJUNG BERCHAM MEGAH,Ipoh,0,1,0,0,1,0,0,0,337500,0,224,0,Perak
0,PULAI JAYA,Kulai,0,1,0,0,1,0,0,0,520000,0,346,0,Johor
0,BANDAR JAYA PUTRA,Ulu Tiram,0,1,0,0,1,0,0,0,620000,0,501,0,Johor
0,TAMAN TAN SRI YAACOB,Skudai,0,1,0,0,1,0,0,0,400000,0,495,0,Johor
0,TAMAN PELANGI,Semenyih,0,1,0,0,1,0,0,0,450000,0,301,0,Selangor
0,TAMAN SERI DAGANG 1,Banting,0,1,0,0,1,0,0,0,390900,0,273,0,Selangor
0,TAMAN TASIK SEMENYIH,Semenyih,0,1,1,0,0,0,0,0,465000,0,150,0,Selangor
0,TAMAN BAGAN,Butterworth,0,1,0,0,1,0,0,0,655000,0,389,0,Penang
0,"TAMAN TROPIKA, JEMENTAH",Jementah,0,1,0,0,1,0,0,0,385000,0,241,0,Johor
0,TAMAN DELIMA,Sitiawan,0,1,0,0,1,0,0,0,368800,0,180,0,Perak
0,TAMAN IMPIAN PUTRA,Bangi,0,1,1,0,0,0,0,0,440000,0,365,0,Selangor
0,KOTA SERIBONG,Padang Enggang,0,1,1,0,0,0,0,0,470000,0,361,0,Kelantan
0,TAMAN NUSA BESTARI 2,Iskandar Puteri (Nusajaya),0,1,0,0,1,0,0,0,540000,0,363,0,Johor
0,INDAHPURA,Kulai,0,1,0,0,1,0,0,0,680000,0,377,0,Johor
0,BANDAR BARU TRONOH (TAMAN TRONOH BARU),Tronoh,0,1,1,0,0,0,0,0,263000,0,190,0,Perak
0,TAMAN NAKHODA,Telok Panglima Garang,0,1,0,0,1,0,0,0,455000,0,324,0,Selangor
0,TAMAN ECO MEADOW,Simpang Ampat,0,1,0,0,1,0,0,0,815000,0,533,0,Penang
0,S2 HEIGHTS,Seremban 2,0,1,0,0,1,0,0,0,775800,0,464,0,Negeri Sembilan
0,SETIA ECO CASCADIA,Tebrau,0,1,0,0,1,0,0,0,814300,0,462,0,Johor
0,TAMAN MELOR JAYA,Gerisek,0,1,0,0,1,0,0,0,165000,0,100,0,Johor
0,BANDAR BARU KUNDANG,Rawang,0,1,1,0,0,0,0,0,642630,0,456,0,Selangor
0,BANDAR BARU SUNGAI UDANG,Sungai Udang,0,1,1,0,0,0,0,0,310000,0,193,0,Melaka
0,TAMAN ANGSANA,Kulim,0,1,0,0,1,0,0,0,297000,0,216,0,Kedah
0,TAMAN PENAGA MEWAH,Ampangan,0,1,0,0,1,0,0,0,487910,0,349,0,Negeri Sembilan
0,TAMAN PGBF FELDA PASOH 1,Simpang Pertang,0,1,1,0,0,0,0,0,90000,0,64,0,Negeri Sembilan
0,TAMAN IMPIAN ALMA,Bukit Mertajam,0,1,0,0,1,0,0,0,400000,0,268,0,Penang
0,USJ 3,Subang Jaya,0,1,0,0,1,0,0,0,765000,0,482,0,Selangor
0,TAMAN POKOK MANGGA,Balai Panjang,0,1,1,0,1,0,0,0,325000,0,201,0,Melaka
0,TAMAN PUTRA PRIMA,Puchong,0,1,0,0,1,0,0,0,780000,0,454,0,Selangor
0,TAMAN HILIR,Melaka City,0,1,0,0,1,0,0,0,430000,0,279,0,Melaka
0,TAMAN ARA BAYU,Nilai,0,1,0,0,1,0,0,0,378800,0,291,0,Negeri Sembilan
0,BANDAR PERDANA (TERES),Sungai Petani,0,1,0,0,1,0,0,0,271000,0,175,0,Kedah
0,MERLIN GARDEN,Kota Samarahan,0,1,1,0,0,0,0,0,571500,0,263,0,Sarawak
0,TAMAN SERI BAYU,Sungai Petani,0,1,0,0,1,0,0,0,200000,0,164,0,Kedah
0,TAMAN PANDAN JAYA,Ampang,0,1,1,0,0,0,0,0,530000,0,500,0,Selangor
0,TAMAN IPOH JAYA,Ipoh,0,1,1,0,0,0,0,0,234000,0,250,0,Perak
0,TAMAN BERSATU,Simpang Pulai,0,1,1,0,0,0,0,0,199000,0,204,0,Perak
0,TAMAN SRI GOMBAK,Batu Caves,0,1,0,0,1,0,0,0,450000,0,556,0,Selangor
0,SPRINGVILLE @VICTORIA COUNTRY,Sitiawan,0,1,0,0,1,0,0,0,435000,0,288,0,Perak
0,LAMAN SETIA,Iskandar Puteri (Nusajaya),0,1,0,0,1,0,0,0,650000,0,389,0,Johor
0,TAMAN AMANAH,Tanjong Duabelas,0,1,0,0,1,0,0,0,425000,0,278,0,Selangor
